  3.70070E+06  4.21865E-12
  3.70110E+06  4.37273E-12
  3.70150E+06  4.51436E-12
  3.70190E+06  4.64990E-12
  3.70230E+06  4.76800E-12
  3.70270E+06  4.87410E-12
  3.70310E+06  4.97263E-12
  3.70350E+06  5.05790E-12
  3.70390E+06  5.14387E-12
  3.70430E+06  5.21471E-12
  3.70470E+06  5.27940E-12
  3.70510E+06  5.34691E-12
  3.70550E+06  5.40562E-12
  3.70590E+06  5.47936E-12
  3.70630E+06  5.54102E-12
  3.70670E+06  5.60460E-12
  3.70710E+06  5.67121E-12
  3.70750E+06  5.74177E-12
  3.70790E+06  5.82034E-12
  3.70830E+06  5.90172E-12
  3.70870E+06  5.98879E-12
  3.70910E+06  6.08543E-12
  3.70950E+06  6.18505E-12
  3.70990E+06  6.29697E-12
  3.71030E+06  6.40941E-12
  3.71070E+06  6.52692E-12
  3.71110E+06  6.64884E-12
  3.71150E+06  6.77436E-12
  3.71190E+06  6.90254E-12
  3.71230E+06  7.03230E-12
  3.71270E+06  7.16249E-12
  3.71310E+06  7.29941E-12
  3.71350E+06  7.42869E-12
  3.71390E+06  7.55810E-12
  3.71430E+06  7.68047E-12
  3.71470E+06  7.79682E-12
  3.71510E+06  7.92080E-12
  3.71550E+06  8.01466E-12
  3.71590E+06  8.11146E-12
  3.71630E+06  8.19076E-12
  3.71670E+06  8.26442E-12
  3.71710E+06  8.33520E-12
  3.71750E+06  8.38013E-12
  3.71790E+06  8.41303E-12
  3.71830E+06  8.43016E-12
  3.71870E+06  8.43136E-12
  3.71910E+06  8.42050E-12
  3.71950E+06  8.38892E-12
  3.71990E+06  8.35590E-12
  3.72030E+06  8.29919E-12
  3.72070E+06  8.23433E-12
  3.72110E+06  8.16294E-12
  3.72150E+06  8.07782E-12
  3.72190E+06  7.98957E-12
  3.72230E+06  7.89403E-12
  3.72270E+06  7.79983E-12
  3.72310E+06  7.70901E-12
  3.72350E+06  7.61445E-12
  3.72390E+06  7.52646E-12
  3.72430E+06  7.44030E-12
  3.72470E+06  7.36364E-12
  3.72510E+06  7.29349E-12
  3.72550E+06  7.22773E-12
  3.72590E+06  7.17541E-12
  3.72630E+06  7.12425E-12
  3.72670E+06  7.08264E-12
  3.72710E+06  7.04957E-12
  3.72750E+06  7.01216E-12
  3.72790E+06  6.98988E-12
  3.72830E+06  6.95730E-12
  3.72870E+06  6.93091E-12
  3.72910E+06  6.90148E-12
  3.72950E+06  6.86234E-12
  3.72990E+06  6.82341E-12
  3.73030E+06  6.77672E-12
  3.73070E+06  6.72115E-12
  3.73110E+06  6.66344E-12
  3.73150E+06  6.58490E-12
  3.73190E+06  6.51253E-12
  3.73230E+06  6.41984E-12
  3.73270E+06  6.32150E-12
  3.73310E+06  6.22217E-12
  3.73350E+06  6.10232E-12
  3.73390E+06  5.98631E-12
  3.73430E+06  5.86001E-12
  3.73470E+06  5.73833E-12
  3.73510E+06  5.62325E-12
  3.73550E+06  5.49108E-12
  3.73590E+06  5.38491E-12
  3.73630E+06  5.27891E-12
  3.73670E+06  5.18027E-12
  3.73710E+06  5.09088E-12
  3.73750E+06  5.00989E-12
  3.73790E+06  4.95774E-12
  3.73830E+06  4.90666E-12
  3.73870E+06  4.87433E-12
  3.73910E+06  4.86145E-12
  3.73950E+06  4.85680E-12
  3.73990E+06  4.88144E-12
  3.74030E+06  4.91715E-12
  3.74070E+06  4.96858E-12
  3.74110E+06  5.03495E-12
  3.74150E+06  5.11523E-12
  3.74190E+06  5.21146E-12
  3.74230E+06  5.31062E-12
  3.74270E+06  5.42665E-12
  3.74310E+06  5.55399E-12
  3.74350E+06  5.68173E-12
  3.74390E+06  5.81990E-12
  3.74430E+06  5.94591E-12
  3.74470E+06  6.08648E-12
  3.74510E+06  6.22844E-12
  3.74550E+06  6.36352E-12
  3.74590E+06  6.49632E-12
  3.74630E+06  6.61081E-12
  3.74670E+06  6.72766E-12
  3.74710E+06  6.83419E-12
  3.74750E+06  6.92926E-12
  3.74790E+06  7.01515E-12
  3.74830E+06  7.08237E-12
  3.74870E+06  7.13924E-12
  3.74910E+06  7.19281E-12
  3.74950E+06  7.21555E-12
  3.74990E+06  7.23985E-12
  3.75030E+06  7.24156E-12
  3.75070E+06  7.23264E-12
  3.75110E+06  7.20982E-12
  3.75150E+06  7.17378E-12
  3.75190E+06  7.12531E-12
  3.75230E+06  7.06247E-12
  3.75270E+06  6.99284E-12
  3.75310E+06  6.91384E-12
  3.75350E+06  6.82673E-12
  3.75390E+06  6.73951E-12
  3.75430E+06  6.64219E-12
  3.75470E+06  6.54129E-12
  3.75510E+06  6.44203E-12
  3.75550E+06  6.33670E-12
  3.75590E+06  6.23852E-12
  3.75630E+06  6.13678E-12
  3.75670E+06  6.04161E-12
  3.75710E+06  5.95393E-12
  3.75750E+06  5.86285E-12
  3.75790E+06  5.78992E-12
  3.75830E+06  5.71749E-12
  3.75870E+06  5.65087E-12
  3.75910E+06  5.59008E-12
  3.75950E+06  5.53493E-12
  3.75990E+06  5.49505E-12
  3.76030E+06  5.44709E-12
  3.76070E+06  5.41125E-12
  3.76110E+06  5.38324E-12
  3.76150E+06  5.34840E-12
  3.76190E+06  5.32960E-12
  3.76230E+06  5.30495E-12
  3.76270E+06  5.28977E-12
  3.76310E+06  5.27627E-12
  3.76350E+06  5.26432E-12
  3.76390E+06  5.25721E-12
  3.76430E+06  5.24341E-12
  3.76470E+06  5.23862E-12
  3.76510E+06  5.23540E-12
  3.76550E+06  5.22883E-12
  3.76590E+06  5.24047E-12
  3.76630E+06  5.24680E-12
  3.76670E+06  5.25563E-12
  3.76710E+06  5.27467E-12
  3.76750E+06  5.28071E-12
  3.76790E+06  5.30898E-12
  3.76830E+06  5.33182E-12
  3.76870E+06  5.36069E-12
  3.76910E+06  5.39534E-12
  3.76950E+06  5.42382E-12
  3.76990E+06  5.46333E-12
  3.77030E+06  5.50108E-12
  3.77070E+06  5.53916E-12
  3.77110E+06  5.57706E-12
  3.77150E+06  5.61174E-12
  3.77190E+06  5.64840E-12
  3.77230E+06  5.68041E-12
  3.77270E+06  5.71393E-12
  3.77310E+06  5.74869E-12
  3.77350E+06  5.77542E-12
  3.77390E+06  5.80262E-12
  3.77430E+06  5.82397E-12
  3.77470E+06  5.84593E-12
  3.77510E+06  5.86846E-12
  3.77550E+06  5.88245E-12
  3.77590E+06  5.90307E-12
  3.77630E+06  5.91550E-12
  3.77670E+06  5.92465E-12
  3.77710E+06  5.93023E-12
  3.77750E+06  5.92932E-12
  3.77790E+06  5.93044E-12
  3.77830E+06  5.91530E-12
  3.77870E+06  5.90544E-12
  3.77910E+06  5.89271E-12
  3.77950E+06  5.86497E-12
  3.77990E+06  5.84606E-12
  3.78030E+06  5.81194E-12
  3.78070E+06  5.77008E-12
  3.78110E+06  5.72428E-12
  3.78150E+06  5.66821E-12
  3.78190E+06  5.60851E-12
  3.78230E+06  5.54014E-12
  3.78270E+06  5.46650E-12
  3.78310E+06  5.40007E-12
  3.78350E+06  5.31755E-12
  3.78390E+06  5.24397E-12
  3.78430E+06  5.16579E-12
  3.78470E+06  5.09391E-12
  3.78510E+06  5.03018E-12
  3.78550E+06  4.96734E-12
  3.78590E+06  4.91571E-12
  3.78630E+06  4.87061E-12
  3.78670E+06  4.83988E-12
  3.78710E+06  4.82077E-12
  3.78750E+06  4.80892E-12
  3.78790E+06  4.81946E-12
  3.78830E+06  4.84009E-12
  3.78870E+06  4.87307E-12
  3.78910E+06  4.92151E-12
  3.78950E+06  4.97025E-12
  3.78990E+06  5.03798E-12
  3.79030E+06  5.11022E-12
  3.79070E+06  5.19169E-12
  3.79110E+06  5.27656E-12
  3.79150E+06  5.36009E-12
  3.79190E+06  5.45233E-12
  3.79230E+06  5.53628E-12
  3.79270E+06  5.61477E-12
  3.79310E+06  5.68561E-12
  3.79350E+06  5.74418E-12
  3.79390E+06  5.80431E-12
  3.79430E+06  5.84404E-12
  3.79470E+06  5.86976E-12
  3.79510E+06  5.89198E-12
  3.79550E+06  5.88303E-12
  3.79590E+06  5.87203E-12
  3.79630E+06  5.83788E-12
  3.79670E+06  5.79699E-12
  3.79710E+06  5.74680E-12
  3.79750E+06  5.67727E-12
  3.79790E+06  5.60791E-12
  3.79830E+06  5.52562E-12
  3.79870E+06  5.44185E-12
  3.79910E+06  5.35907E-12
  3.79950E+06  5.27081E-12
  3.79990E+06  5.19154E-12
  3.80030E+06  5.11473E-12
  3.80070E+06  5.04523E-12
  3.80110E+06  4.98512E-12
  3.80150E+06  4.93613E-12
  3.80190E+06  4.90632E-12
  3.80230E+06  4.88241E-12
  3.80270E+06  4.87661E-12
  3.80310E+06  4.88533E-12
  3.80350E+06  4.90826E-12
  3.80390E+06  4.95134E-12
  3.80430E+06  4.99914E-12
  3.80470E+06  5.06177E-12
  3.80510E+06  5.13743E-12
  3.80550E+06  5.21245E-12
  3.80590E+06  5.30556E-12
  3.80630E+06  5.39640E-12
  3.80670E+06  5.48772E-12
  3.80710E+06  5.58481E-12
  3.80750E+06  5.66991E-12
  3.80790E+06  5.75922E-12
  3.80830E+06  5.83343E-12
  3.80870E+06  5.90282E-12
  3.80910E+06  5.96258E-12
  3.80950E+06  6.00441E-12
  3.80990E+06  6.04515E-12
  3.81030E+06  6.07200E-12
  3.81070E+06  6.09194E-12
  3.81110E+06  6.10192E-12
  3.81150E+06  6.10036E-12
  3.81190E+06  6.10076E-12
  3.81230E+06  6.08097E-12
  3.81270E+06  6.06704E-12
  3.81310E+06  6.06804E-12
  3.81350E+06  6.05033E-12
  3.81390E+06  6.04231E-12
  3.81430E+06  6.02766E-12
  3.81470E+06  6.01917E-12
  3.81510E+06  6.01398E-12
  3.81550E+06  6.01277E-12
  3.81590E+06  6.02599E-12
  3.81630E+06  6.03681E-12
  3.81670E+06  6.05296E-12
  3.81710E+06  6.08954E-12
  3.81750E+06  6.11779E-12
  3.81790E+06  6.15822E-12
  3.81830E+06  6.19867E-12
  3.81870E+06  6.24802E-12
  3.81910E+06  6.30607E-12
  3.81950E+06  6.36615E-12
  3.81990E+06  6.43442E-12
  3.82030E+06  6.50514E-12
  3.82070E+06  6.58084E-12
  3.82110E+06  6.66533E-12
  3.82150E+06  6.74702E-12
  3.82190E+06  6.84020E-12
  3.82230E+06  6.93815E-12
  3.82270E+06  7.04068E-12
  3.82310E+06  7.15502E-12
  3.82350E+06  7.25993E-12
  3.82390E+06  7.38092E-12
  3.82430E+06  7.49266E-12
  3.82470E+06  7.61610E-12
  3.82510E+06  7.74608E-12
  3.82550E+06  7.86546E-12
  3.82590E+06  7.99068E-12
  3.82630E+06  8.10224E-12
  3.82670E+06  8.20982E-12
  3.82710E+06  8.30765E-12
  3.82750E+06  8.39124E-12
  3.82790E+06  8.47111E-12
  3.82830E+06  8.52802E-12
  3.82870E+06  8.57222E-12
  3.82910E+06  8.61029E-12
  3.82950E+06  8.61953E-12
  3.82990E+06  8.61416E-12
  3.83030E+06  8.59109E-12
  3.83070E+06  8.55090E-12
  3.83110E+06  8.49837E-12
  3.83150E+06  8.42322E-12
  3.83190E+06  8.34472E-12
  3.83230E+06  8.25248E-12
  3.83270E+06  8.15114E-12
  3.83310E+06  8.04671E-12
  3.83350E+06  7.92981E-12
  3.83390E+06  7.82695E-12
  3.83430E+06  7.71365E-12
  3.83470E+06  7.60609E-12
